hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H6070119,Y24H6070119P01,Weekday,vehicle driver,52,15.69924,60.0,540.973144065,melb - outer,greater melbourne,8.0
Y24H6070134,Y24H6070134P01,Weekend,vehicle driver,30,11.6151,30.0,823.369691892,melb - outer,greater melbourne,0.0
Y24H6070139,Y24H6070139P01,Weekday,vehicle driver,30,21.98762,30.0,437.378593608,melb - outer,greater melbourne,0.0
Y24H6070204,Y24H6070204P01,Weekday,train,69,38.612390000000005,74.0,640.916024031,melb - outer,greater melbourne,5.0
Y24H6070204,Y24H6070204P02,Weekday,public bus,68,11.54037,73.0,753.471455625,melb - outer,greater melbourne,5.0
Y24H6070209,Y24H6070209P03,Weekday,vehicle driver,15,8.80016,15.0,511.960005849,melb - outer,greater melbourne,0.0
Y24H6070238,Y24H6070238P01,Weekday,vehicle driver,45,56.77513,55.0,748.73475585,melb - middle,greater melbourne,10.0
Y24H6070238,Y24H6070238P02,Weekday,vehicle driver,35,22.88083,35.0,623.481691261,melb - middle,greater melbourne,0.0
Y24H6070239,Y24H6070239P01,Weekday,train,65,31.84763,80.0,506.00413747,melb - middle,greater melbourne,15.0
Y24H6070317,Y24H6070317P01,Weekday,vehicle driver,42,22.0781,98.0,1836.721563738,melb - inner,greater melbourne,56.0
Y24H6070324,Y24H6070324P01,Weekday,vehicle passenger,30,5.62976,30.0,572.158106127,melb - inner,greater melbourne,0.0
Y24H6070324,Y24H6070324P03,Weekday,vehicle driver,30,6.511,30.0,663.387013529,melb - inner,greater melbourne,0.0
Y24H6070326,Y24H6070326P01,Weekday,vehicle driver,146,226.62308,146.0,316.88422034,melb - inner,greater melbourne,0.0
Y24H6070332,Y24H6070332P02,Weekday,train,65,12.805500000000002,120.0,717.519391831,melb - inner,greater melbourne,55.0
Y24H6070338,Y24H6070338P01,Weekday,train,34,9.3112,52.0,308.146421126,melb - inner,greater melbourne,18.0
Y24H6070338,Y24H6070338P02,Weekday,train,32,8.10975,35.0,340.290511976,melb - inner,greater melbourne,3.0
Y24H6070409,Y24H6070409P01,Weekday,train,47,16.61299,55.0,173.111046668,melb - middle,greater melbourne,8.0
Y24H6070410,Y24H6070410P01,Weekday,vehicle driver,25,10.93278,58.0,445.875396601,melb - middle,greater melbourne,33.0
Y24H6070417,Y24H6070417P01,Weekday,train,88,26.557179999999995,230.0,500.443114406,melb - middle,greater melbourne,142.0
Y24H6070423,Y24H6070423P01,Weekday,walking,20,1.48641,20.0,493.605095174,melb - middle,greater melbourne,0.0
Y24H6070442,Y24H6070442P01,Weekend,train,53,12.49969,64.0,1198.167204099,melb - middle,greater melbourne,11.0
Y24H6076125,Y24H6076125P01,Weekday,vehicle driver,10,0.81506,10.0,959.04022787,other,shepparton sa4,0.0
Y24H6076125,Y24H6076125P02,Weekday,vehicle driver,10,1.15902,10.0,1046.637429021,other,shepparton sa4,0.0
Y24H6076210,Y24H6076210P01,Weekday,vehicle driver,9,8.33768,9.0,265.130525699,other,shepparton sa4,0.0
Y24H6076223,Y24H6076223P02,Weekday,vehicle driver,14,17.79424,14.0,184.205492739,other,shepparton sa4,0.0
Y24H6076230,Y24H6076230P01,Weekday,vehicle driver,10,3.62965,10.0,142.348739951,other,shepparton sa4,0.0
Y24H6076230,Y24H6076230P01,Weekday,vehicle driver,13,3.62965,13.0,142.348739951,other,shepparton sa4,0.0
Y24H6076230,Y24H6076230P02,Weekday,vehicle driver,15,5.78642,15.0,239.555170223,other,shepparton sa4,0.0
Y24H6080101,Y24H6080101P01,Weekday,vehicle driver,31,24.88034,31.0,1310.705468859,melb - outer,greater melbourne,0.0
Y24H6080101,Y24H6080101P01,Weekday,vehicle driver,27,24.88034,27.0,1310.705468859,melb - outer,greater melbourne,0.0
Y24H6080102,Y24H6080102P01,Weekday,vehicle driver,75,91.55957,75.0,531.525391404,melb - outer,greater melbourne,0.0
Y24H6080108,Y24H6080108P01,Weekday,vehicle driver,16,9.78496,22.0,517.536916177,melb - outer,greater melbourne,6.0
Y24H6080110,Y24H6080110P02,Weekday,vehicle driver,90,91.13021,90.0,892.410924337,melb - outer,greater melbourne,0.0
Y24H6080118,Y24H6080118P02,Weekday,vehicle driver,75,81.45543,75.0,1097.032730129,melb - outer,greater melbourne,0.0
Y24H6080118,Y24H6080118P04,Weekday,vehicle passenger,15,7.06222,15.0,990.142177736,melb - outer,greater melbourne,0.0
Y24H6080123,Y24H6080123P02,Weekday,vehicle driver,81,95.09276,84.0,544.065726332,melb - outer,greater melbourne,3.0
Y24H6080126,Y24H6080126P01,Weekday,walking,14,1.1592,14.0,147.037359388,melb - outer,greater melbourne,0.0
Y24H6080132,Y24H6080132P01,Weekday,vehicle driver,30,15.02314,30.0,537.089089042,melb - outer,greater melbourne,0.0
Y24H6080132,Y24H6080132P02,Weekday,vehicle driver,29,34.93893,29.0,517.427961038,melb - outer,greater melbourne,0.0
Y24H6080139,Y24H6080139P01,Weekday,vehicle driver,15,8.47201,15.0,287.402194063,melb - outer,greater melbourne,0.0
Y24H6080139,Y24H6080139P01,Weekday,vehicle driver,15,8.47206,15.0,287.402194063,melb - outer,greater melbourne,0.0
Y24H6080308,Y24H6080308P02,Weekday,train,36,13.32911,45.0,243.437250575,melb - inner,greater melbourne,9.0
Y24H6080309,Y24H6080309P01,Weekday,vehicle driver,61,13.651,61.0,489.57990487,melb - inner,greater melbourne,0.0
Y24H6080309,Y24H6080309P02,Weekday,vehicle driver,13,8.42907,13.0,334.359324628,melb - inner,greater melbourne,0.0
Y24H6080317,Y24H6080317P01,Weekday,vehicle driver,13,6.91168,13.0,172.094286051,melb - inner,greater melbourne,0.0
Y24H6080323,Y24H6080323P01,Weekday,train,37,12.25279,47.0,519.234549892,melb - inner,greater melbourne,10.0
Y24H6080325,Y24H6080325P01,Weekday,train,40,10.79634,45.0,424.788032732,melb - inner,greater melbourne,5.0
Y24H6080327,Y24H6080327P04,Weekend,vehicle passenger,10,3.96758,10.0,637.243238181,melb - inner,greater melbourne,0.0
Y24H6080329,Y24H6080329P01,Weekday,vehicle driver,12,7.80935,21.0,344.737951311,melb - inner,greater melbourne,9.0
Y24H6080329,Y24H6080329P01,Weekday,vehicle driver,6,1.92488,10.0,344.737951311,melb - inner,greater melbourne,4.0
Y24H6080336,Y24H6080336P01,Weekday,walking,10,0.55339,10.0,343.544705899,melb - inner,greater melbourne,0.0
Y24H6080403,Y24H6080403P01,Weekday,vehicle driver,33,13.70189,36.0,841.018676981,melb - outer,greater melbourne,3.0
Y24H6080403,Y24H6080403P02,Weekday,vehicle driver,27,20.41773,27.0,824.452052417,melb - outer,greater melbourne,0.0
Y24H6080409,Y24H6080409P02,Weekday,vehicle driver,65,24.27362,71.0,393.722480559,melb - outer,greater melbourne,6.0
Y24H6080417,Y24H6080417P01,Weekday,vehicle driver,30,37.65705,30.0,1004.859259766,melb - outer,greater melbourne,0.0
Y24H6080418,Y24H6080418P01,Weekday,vehicle driver,60,24.61784,60.0,546.451916351,melb - outer,greater melbourne,0.0
Y24H6080424,Y24H6080424P01,Weekday,vehicle driver,4,0.95534,4.0,1160.239059636,melb - outer,greater melbourne,0.0
Y24H6080428,Y24H6080428P01,Weekend,train,20,6.93636,23.0,1117.712268224,melb - outer,greater melbourne,3.0
Y24H6080428,Y24H6080428P02,Weekend,vehicle driver,22,13.04517,22.0,1095.695254779,melb - outer,greater melbourne,0.0
Y24H6080431,Y24H6080431P02,Weekday,vehicle driver,8,2.32883,8.0,336.850777557,melb - outer,greater melbourne,0.0
Y24H6080431,Y24H6080431P03,Weekday,vehicle driver,5,2.32883,5.0,816.878694896,melb - outer,greater melbourne,0.0
Y24H6080437,Y24H6080437P01,Weekday,vehicle driver,26,16.74163,26.0,642.180911167,melb - outer,greater melbourne,0.0
Y24H6080437,Y24H6080437P02,Weekday,vehicle driver,16,6.98225,16.0,1090.307921787,melb - outer,greater melbourne,0.0
Y24H6080439,Y24H6080439P01,Weekday,train,58,21.8323,61.0,575.02055043,melb - outer,greater melbourne,3.0
Y24H6080502,Y24H6080502P02,Weekday,train,43,14.78436,58.0,416.803760482,melb - middle,greater melbourne,15.0
Y24H6080510,Y24H6080510P02,Weekday,vehicle driver,22,12.95798,22.0,470.250606159,melb - middle,greater melbourne,0.0
Y24H6080510,Y24H6080510P02,Weekday,vehicle driver,20,5.95672,20.0,470.250606159,melb - middle,greater melbourne,0.0
Y24H6080510,Y24H6080510P02,Weekday,vehicle driver,9,2.76277,9.0,470.250606159,melb - middle,greater melbourne,0.0
Y24H6080513,Y24H6080513P02,Weekend,vehicle driver,21,13.32413,110.0,386.410446202,melb - middle,greater melbourne,89.0
Y24H6080515,Y24H6080515P01,Weekday,vehicle driver,45,57.97302,45.0,514.519344267,melb - middle,greater melbourne,0.0
Y24H6080515,Y24H6080515P02,Weekday,vehicle driver,33,5.957599999999999,35.0,250.294481138,melb - middle,greater melbourne,2.0
Y24H6080517,Y24H6080517P01,Weekday,vehicle driver,20,10.14612,20.0,800.296025799,melb - middle,greater melbourne,0.0
Y24H6080518,Y24H6080518P02,Weekday,vehicle driver,37,29.1129,55.0,225.494914162,melb - middle,greater melbourne,18.0
Y24H6080530,Y24H6080530P01,Weekday,vehicle driver,45,22.30497,45.0,415.929674444,melb - inner,greater melbourne,0.0
Y24H6080533,Y24H6080533P01,Weekday,train,45,10.86272,46.0,889.173776153,melb - inner,greater melbourne,1.0
Y24H6080539,Y24H6080539P02,Weekday,vehicle driver,11,5.32275,11.0,965.444269748,melb - inner,greater melbourne,0.0
Y24H6086105,Y24H6086105P02,Weekday,vehicle driver,8,5.16933,8.0,140.727678795,other,shepparton sa4,0.0
Y24H6086112,Y24H6086112P01,Weekday,vehicle driver,15,23.56529,15.0,129.811043054,other,shepparton sa4,0.0
Y24H6086112,Y24H6086112P02,Weekday,vehicle driver,12,4.67068,17.0,119.247386782,other,shepparton sa4,5.0
Y24H6086125,Y24H6086125P02,Weekday,vehicle driver,10,5.43496,10.0,509.44543972,other,shepparton sa4,0.0
Y24H6086130,Y24H6086130P01,Weekday,vehicle driver,10,5.79965,13.0,131.065981515,other,shepparton sa4,3.0
Y24H6086133,Y24H6086133P01,Weekday,vehicle driver,6,4.50408,6.0,101.092137806,other,shepparton sa4,0.0
Y24H6086133,Y24H6086133P02,Weekday,vehicle passenger,15,6.04056,15.0,106.958784883,other,shepparton sa4,0.0
Y24H6086136,Y24H6086136P01,Weekday,vehicle passenger,25,20.58053,25.0,171.486019045,other,shepparton sa4,0.0
Y24H6086136,Y24H6086136P02,Weekday,vehicle passenger,30,20.58053,30.0,287.907490604,other,shepparton sa4,0.0
Y24H6086136,Y24H6086136P03,Weekday,vehicle driver,30,20.58053,30.0,287.907490604,other,shepparton sa4,0.0
Y24H6086136,Y24H6086136P04,Weekday,vehicle driver,25,20.58053,25.0,287.22701749,other,shepparton sa4,0.0
Y24H6086139,Y24H6086139P01,Weekday,vehicle driver,60,86.17584,60.0,794.283788188,other,shepparton sa4,0.0
Y24H6086139,Y24H6086139P02,Weekday,vehicle passenger,15,2.88408,15.0,406.04583929,other,shepparton sa4,0.0
Y24H6086140,Y24H6086140P01,Weekday,vehicle driver,10,5.23391,10.0,182.279508358,other,shepparton sa4,0.0
Y24H6086211,Y24H6086211P02,Weekday,vehicle driver,5,1.84421,5.0,548.774855297,other,shepparton sa4,0.0
Y24H6086219,Y24H6086219P01,Weekday,vehicle driver,5,3.02289,5.0,165.028484688,other,shepparton sa4,0.0
Y24H6086224,Y24H6086224P01,Weekday,vehicle driver,36,31.47052,40.0,181.412587134,other,shepparton sa4,4.0
Y24H6086224,Y24H6086224P01,Weekday,bicycle,3,0.48665,3.0,181.412587134,other,shepparton sa4,0.0
Y24H6086225,Y24H6086225P01,Weekday,vehicle driver,4,2.28168,4.0,242.154345118,other,shepparton sa4,0.0
Y24H6086225,Y24H6086225P01,Weekday,vehicle driver,5,2.28168,5.0,242.154345118,other,shepparton sa4,0.0
Y24H6086238,Y24H6086238P01,Weekday,vehicle driver,15,21.00982,25.0,173.932777802,other,shepparton sa4,10.0
Y24H6090201,Y24H6090201P02,Weekday,vehicle driver,30,25.49943,30.0,265.378246302,melb - middle,greater melbourne,0.0
Y24H6090204,Y24H6090204P01,Weekday,vehicle driver,33,16.629649999999998,34.0,266.777121597,melb - middle,greater melbourne,1.0
Y24H6090208,Y24H6090208P01,Weekday,train,53,26.70887,63.0,520.430703804,melb - middle,greater melbourne,10.0
Y24H6090209,Y24H6090209P02,Weekday,train,79,26.55558,85.0,593.744340059,melb - middle,greater melbourne,6.0
Y24H6090224,Y24H6090224P01,Weekday,vehicle driver,11,4.78083,11.0,1188.330787432,melb - middle,greater melbourne,0.0
Y24H6090225,Y24H6090225P01,Weekday,vehicle driver,40,22.99113,40.0,546.649063254,melb - middle,greater melbourne,0.0
Y24H6090229,Y24H6090229P01,Weekday,vehicle driver,14,7.20319,14.0,319.948141283,melb - middle,greater melbourne,0.0
Y24H6090302,Y24H6090302P01,Weekday,train,44,11.701079999999996,52.0,237.813916392,melb - inner,greater melbourne,8.0
Y24H6090309,Y24H6090309P02,Weekday,train,30,6.09686,35.0,205.90191863,melb - inner,greater melbourne,5.0
Y24H6090317,Y24H6090317P01,Weekday,vehicle driver,22,10.08333,27.0,361.515586341,melb - inner,greater melbourne,5.0
Y24H6090320,Y24H6090320P01,Weekend,train,33,9.78417,34.0,242.944630456,melb - inner,greater melbourne,1.0
Y24H6090320,Y24H6090320P02,Weekend,train,53,18.03846,73.0,488.302806878,melb - inner,greater melbourne,20.0
Y24H6090320,Y24H6090320P03,Weekend,train,93,10.57095,101.0,305.075751054,melb - inner,greater melbourne,8.0
Y24H6090324,Y24H6090324P02,Weekday,vehicle driver,30,18.39967,30.0,1141.802069985,melb - inner,greater melbourne,0.0
Y24H6090337,Y24H6090337P01,Weekday,vehicle driver,45,59.46898,45.0,815.409494634,melb - inner,greater melbourne,0.0
Y24H6090337,Y24H6090337P02,Weekday,train,40,8.542649999999998,50.0,589.638078343,melb - inner,greater melbourne,10.0
Y24H6090406,Y24H6090406P03,Weekend,vehicle passenger,5,1.85438,5.0,447.620481963,melb - outer,greater melbourne,0.0
Y24H6090406,Y24H6090406P04,Weekend,vehicle driver,60,23.10696,60.0,639.013043554,melb - outer,greater melbourne,0.0
Y24H6090425,Y24H6090425P01,Weekday,vehicle driver,45,19.56904,45.0,1393.932850278,melb - outer,greater melbourne,0.0
Y24H6090503,Y24H6090503P02,Weekday,vehicle driver,27,19.99934,27.0,656.678761868,melb - outer,greater melbourne,0.0
Y24H6090505,Y24H6090505P01,Weekday,motorcycle,45,27.93499,45.0,446.263253635,melb - outer,greater melbourne,0.0
Y24H6090515,Y24H6090515P02,Weekday,vehicle driver,18,10.62334,18.0,521.727846394,melb - outer,greater melbourne,0.0
Y24H6090523,Y24H6090523P02,Weekday,vehicle driver,30,8.45271,30.0,2539.01481433,melb - outer,greater melbourne,0.0
Y24H6096104,Y24H6096104P01,Weekday,bicycle,5,0.81327,5.0,241.232819558,other,shepparton sa4,0.0
Y24H6096104,Y24H6096104P02,Weekday,vehicle driver,30,44.51388,30.0,414.928343869,other,shepparton sa4,0.0
Y24H6096105,Y24H6096105P04,Weekday,vehicle driver,3,1.64359,3.0,671.395363054,other,shepparton sa4,0.0
Y24H6096122,Y24H6096122P01,Weekday,vehicle driver,5,2.92123,10.0,280.851626242,other,shepparton sa4,5.0
Y24H6096122,Y24H6096122P01,Weekday,vehicle driver,4,1.78045,4.0,280.851626242,other,shepparton sa4,0.0
Y24H6096122,Y24H6096122P02,Weekday,walking,15,1.41355,15.0,252.755774502,other,shepparton sa4,0.0
Y24H6096129,Y24H6096129P01,Weekday,vehicle driver,29,45.19587,32.0,236.179014431,other,shepparton sa4,3.0
Y24H6096131,Y24H6096131P01,Weekday,walking,20,0.99139,20.0,501.941504941,other,shepparton sa4,0.0
Y24H6096131,Y24H6096131P02,Weekday,vehicle driver,12,0.99069,12.0,936.38233217,other,shepparton sa4,0.0
Y24H6096136,Y24H6096136P02,Weekday,vehicle driver,5,2.43926,5.0,216.749742938,other,shepparton sa4,0.0
Y24H6110111,Y24H6110111P02,Weekday,vehicle driver,50,52.41095,50.0,1080.130621764,melb - outer,greater melbourne,0.0
Y24H6110112,Y24H6110112P01,Weekday,vehicle driver,22,17.39318,22.0,1210.604896929,melb - outer,greater melbourne,0.0
Y24H6110117,Y24H6110117P01,Weekday,vehicle driver,53,37.25904,53.0,496.743179029,melb - outer,greater melbourne,0.0
Y24H6110117,Y24H6110117P01,Weekday,vehicle driver,15,10.69212,15.0,496.743179029,melb - outer,greater melbourne,0.0
Y24H6110118,Y24H6110118P03,Weekday,vehicle driver,35,24.51095,35.0,1380.488141716,melb - outer,greater melbourne,0.0
Y24H6110118,Y24H6110118P04,Weekday,vehicle driver,70,53.97669,70.0,2380.993011486,melb - outer,greater melbourne,0.0
Y24H6110118,Y24H6110118P05,Weekday,vehicle passenger,30,25.08407,55.0,875.942381497,melb - outer,greater melbourne,25.0
Y24H6110125,Y24H6110125P02,Weekday,train,90,54.35821,95.0,524.695882437,melb - outer,greater melbourne,5.0
Y24H6110126,Y24H6110126P01,Weekday,vehicle driver,18,13.48547,18.0,544.497569979,melb - outer,greater melbourne,0.0
Y24H6110126,Y24H6110126P01,Weekday,vehicle driver,5,1.56367,5.0,544.497569979,melb - outer,greater melbourne,0.0
Y24H6110126,Y24H6110126P02,Weekday,vehicle driver,8,1.56743,17.0,322.721160975,melb - outer,greater melbourne,9.0
Y24H6110132,Y24H6110132P02,Weekday,vehicle driver,15,9.61302,15.0,621.532725005,melb - outer,greater melbourne,0.0
Y24H6110136,Y24H6110136P02,Weekday,vehicle driver,45,48.24859,45.0,635.744749004,melb - outer,greater melbourne,0.0
Y24H6110140,Y24H6110140P01,Weekday,vehicle driver,20,7.16498,20.0,587.272594783,melb - outer,greater melbourne,0.0
Y24H6110202,Y24H6110202P01,Weekday,vehicle driver,50,32.47103,50.0,628.425499321,melb - outer,greater melbourne,0.0
Y24H6110202,Y24H6110202P03,Weekday,vehicle driver,60,32.47103,60.0,2046.236479941,melb - outer,greater melbourne,0.0
Y24H6110203,Y24H6110203P01,Weekday,vehicle driver,11,6.79614,11.0,921.243192486,melb - outer,greater melbourne,0.0
Y24H6110203,Y24H6110203P02,Weekday,vehicle driver,7,1.18837,7.0,726.33364144,melb - outer,greater melbourne,0.0
Y24H6110209,Y24H6110209P01,Weekday,vehicle driver,75,49.68061,75.0,916.823445006,melb - outer,greater melbourne,0.0
Y24H6110223,Y24H6110223P01,Weekday,vehicle driver,17,11.93379,17.0,724.480743637,melb - outer,greater melbourne,0.0
Y24H6110233,Y24H6110233P01,Weekday,vehicle driver,30,15.51341,30.0,463.03041152,melb - outer,greater melbourne,0.0
Y24H6110233,Y24H6110233P02,Weekday,vehicle driver,15,10.59881,15.0,645.762544189,melb - outer,greater melbourne,0.0
Y24H6110233,Y24H6110233P03,Weekday,vehicle driver,15,4.67036,15.0,995.528605072,melb - outer,greater melbourne,0.0
Y24H6110236,Y24H6110236P02,Weekday,vehicle driver,14,5.95851,14.0,1143.628010797,melb - outer,greater melbourne,0.0
Y24H6110237,Y24H6110237P01,Weekday,vehicle driver,15,3.87417,15.0,467.435157768,melb - outer,greater melbourne,0.0
Y24H6110237,Y24H6110237P01,Weekday,vehicle driver,5,2.7176,5.0,467.435157768,melb - outer,greater melbourne,0.0
Y24H6110237,Y24H6110237P02,Weekday,vehicle driver,20,15.11512,20.0,693.529627874,melb - outer,greater melbourne,0.0
Y24H6110301,Y24H6110301P02,Weekday,vehicle driver,32,23.8137,32.0,434.101661349,melb - middle,greater melbourne,0.0
Y24H6110302,Y24H6110302P02,Weekday,vehicle driver,60,50.31977,60.0,2026.404871032,melb - middle,greater melbourne,0.0
Y24H6110305,Y24H6110305P01,Weekday,vehicle driver,15,9.57001,15.0,447.320785389,melb - middle,greater melbourne,0.0
Y24H6110305,Y24H6110305P02,Weekday,vehicle driver,24,13.73291,38.0,416.055136852,melb - middle,greater melbourne,14.0
Y24H6110315,Y24H6110315P01,Weekday,train,49,27.99956,55.0,462.412247259,melb - middle,greater melbourne,6.0
Y24H6110317,Y24H6110317P01,Weekday,bicycle,5,1.39654,5.0,579.665973326,melb - middle,greater melbourne,0.0
Y24H6110317,Y24H6110317P03,Weekday,public bus,17,2.32001,36.0,838.663064533,melb - middle,greater melbourne,19.0
Y24H6110324,Y24H6110324P02,Weekday,vehicle driver,16,8.54074,16.0,369.966024723,melb - middle,greater melbourne,0.0
Y24H6110329,Y24H6110329P02,Weekday,vehicle passenger,12,5.18438,14.0,175.876226185,melb - middle,greater melbourne,2.0
Y24H6110338,Y24H6110338P01,Weekday,vehicle driver,30,19.74746,30.0,510.314452849,melb - middle,greater melbourne,0.0
Y24H6110504,Y24H6110504P01,Weekday,walking,20,1.8367,20.0,1221.547849443,melb - outer,greater melbourne,0.0
Y24H6110504,Y24H6110504P02,Weekday,vehicle driver,50,33.35372,50.0,964.610082267,melb - outer,greater melbourne,0.0
Y24H6110520,Y24H6110520P03,Weekend,vehicle passenger,16,18.84784,16.0,3129.021016293,melb - outer,greater melbourne,0.0
Y24H6110533,Y24H6110533P01,Weekday,vehicle driver,17,22.75951,17.0,1159.312526834,melb - outer,greater melbourne,0.0
Y24H6110541,Y24H6110541P01,Weekend,vehicle driver,32,25.78854,32.0,960.407360577,melb - outer,greater melbourne,0.0
Y24H6110541,Y24H6110541P01,Weekend,vehicle driver,30,25.63837,30.0,960.407360577,melb - outer,greater melbourne,0.0
Y24H6116103,Y24H6116103P01,Weekday,vehicle driver,5,1.32051,5.0,496.821677965,other,shepparton sa4,0.0
Y24H6116103,Y24H6116103P01,Weekday,vehicle driver,2,0.35276,2.0,496.821677965,other,shepparton sa4,0.0
Y24H6116109,Y24H6116109P01,Weekday,bicycle,10,1.91196,10.0,191.098780826,other,shepparton sa4,0.0
Y24H6116115,Y24H6116115P01,Weekday,vehicle driver,45,57.73838,45.0,137.265146431,other,shepparton sa4,0.0
Y24H6116119,Y24H6116119P01,Weekday,walking,10,0.92471,10.0,161.646232867,other,shepparton sa4,0.0
Y24H6116124,Y24H6116124P01,Weekday,vehicle driver,17,12.73651,18.0,190.474230642,other,shepparton sa4,1.0
Y24H6116125,Y24H6116125P01,Weekday,vehicle driver,37,55.27752,37.0,130.955933626,other,shepparton sa4,0.0
Y24H6116136,Y24H6116136P01,Weekday,bicycle,6,1.04511,6.0,237.243263981,other,shepparton sa4,0.0
Y24H6116136,Y24H6116136P01,Weekday,bicycle,3,0.83588,3.0,237.243263981,other,shepparton sa4,0.0
