dayType_journey,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS_journey,homeregion_ASGS_journey,wasted_time,num_stops,stop_category,group_travel_distance,journey_label,agegroup,sex,carlicence,mbikelicence,anywork,studying,mainact,persinc,anywfh,persinc_category,hhsize,dwelltype,owndwell,totalbikes,totalvehs,hhinc_group,hhinc_category
Weekday,vehicle driver,29,24.20541,29.0,1517.460155115,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,3,Terrace or Townhouse,Being Purchased,0,2,4500,high
Weekday,vehicle driver,21,13.57504,23.0,454.795523828,melb - middle,greater melbourne,2.0,1,1 stop,10-20,1,35->39,Female,Full Licence,0,1,No Study,Part-time Work,650,No,medium,1,"Unit, Flat or Apartment",Being Purchased,0,1,650,low
Weekday,train,64,18.41112,70.0,823.34943459,melb - middle,greater melbourne,6.0,2,2 stops,10-20,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Terrace or Townhouse,Being Purchased,2,1,6000,high
Weekday,vehicle driver,45,33.14475,45.0,1001.619965485,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,60->64,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,1,"Unit, Flat or Apartment",Fully Owned,0,1,1250,low
Weekday,vehicle driver,10,17.47618,10.0,1057.182097124,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,30->34,Male,Full Licence,1,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,22,14.68818,22.0,1568.027728186,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,60,23.60124,60.0,565.615297362,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Rented,0,3,4500,high
Weekday,vehicle driver,80,84.7887,90.0,352.685585715,melb - outer,greater melbourne,10.0,1,1 stop,40+,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,3000,No,high,2,Separate House,Being Rented,0,3,4500,high
Weekday,vehicle driver,35,32.55908,38.0,250.380003507,melb - outer,greater melbourne,3.0,1,1 stop,20-40,1,65->69,Female,Full Licence,0,1,No Study,Full-time Work,0,Yes,low,2,Separate House,Being Purchased,0,2,1500,low
Weekday,vehicle driver,60,34.36938,60.0,394.473792364,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,50->54,Male,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,2,Separate House,Being Purchased,0,2,1500,low
Weekday,vehicle driver,19,4.78368,20.0,387.64788947,melb - outer,greater melbourne,1.0,1,1 stop,0-10,1,50->54,Female,Full Licence,0,1,No Study,Casual Work,300,No,low,2,Separate House,Being Purchased,2,1,400,low
Weekday,vehicle driver,60,67.2932,60.0,1117.174668582,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,2,Separate House,Being Purchased,0,1,2000,medium
Weekday,vehicle driver,6,3.29485,6.0,817.020707628,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Purchased,3,2,2000,medium
Weekday,vehicle driver,45,9.9825,45.0,1161.012324744,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,25->29,Male,Full Licence,0,1,Part-time TAFE/Uni,Part-time Work,1000,No,medium,1,Separate House,Being Rented,Missing/Refused,1,1000,low
Weekday,vehicle driver,30,8.74988,40.0,805.548445016,melb - middle,greater melbourne,10.0,2,2 stops,0-10,1,40->44,Female,Full Licence,0,1,No Study,Casual Work,300,Yes,low,3,Separate House,Fully Owned,2,1,300,low
Weekday,vehicle driver,45,27.07417,45.0,633.112679543,melb - middle,greater melbourne,0.0,1,1 stop,20-40,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,4,Separate House,Fully Owned,0,2,3500,medium
Weekday,vehicle driver,15,6.35915,15.0,603.603953935,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,0,2,3500,medium
Weekday,motorcycle,39,29.08589,39.0,1383.6182723,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,50->54,Male,Full Licence,1,1,No Study,Full-time Work,1250,No,medium,5,Separate House,Fully Owned,4,3,3000,medium
Weekday,vehicle passenger,34,14.81956,34.0,507.787693379,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,15->19,Male,Learners Permit,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,300,No,low,5,Separate House,Fully Owned,4,3,3000,medium
Weekend,vehicle driver,15,7.25,15.0,266.139992047,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,20->24,Female,Green Probationary Licence,0,1,No Study,Casual Work,1,Yes,low,2,Separate House,Being Rented,1,2,300,low
Weekday,vehicle driver,45,18.53454,45.0,430.995366305,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,50->54,Female,Full Licence,0,1,No Study,Full-time Work,300,Yes,low,2,Terrace or Townhouse,Fully Owned,Missing/Refused,2,2500,medium
Weekday,vehicle driver,10,5.16962,10.0,607.06343907,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Separate House,Being Purchased,7,2,6000,high
Weekday,vehicle driver,14,6.78645,15.0,578.768841554,melb - middle,greater melbourne,1.0,1,1 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,3000,No,high,4,Separate House,Being Purchased,7,2,6000,high
Weekday,vehicle driver,20,6.91026,20.0,821.533894703,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,3,Separate House,Being Purchased,6,2,6000,high
Weekday,vehicle driver,12,7.79929,12.0,546.369852891,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,30,16.79076,30.0,250.298320529,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,65->69,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,1,Separate House,Fully Owned,0,3,3500,medium
Weekday,train,54,16.99763,60.0,355.288322104,melb - middle,greater melbourne,6.0,2,2 stops,10-20,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,1750,Yes,high,2,Separate House,Being Purchased,Missing/Refused,1,1750,medium
Weekday,train,69,15.69292,80.0,350.353415409,melb - middle,greater melbourne,11.0,2,2 stops,10-20,1,50->54,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Terrace or Townhouse,Being Purchased,2,3,3500,medium
Weekday,vehicle driver,35,21.8653,36.0,357.546346215,melb - middle,greater melbourne,1.0,1,1 stop,20-40,1,50->54,Female,Full Licence,0,1,No Study,Part-time Work,300,Yes,low,4,Terrace or Townhouse,Being Purchased,2,3,3500,medium
Weekday,vehicle driver,30,6.80245,30.0,406.568706894,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,20->24,Female,Green Probationary Licence,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,150,No,low,4,Terrace or Townhouse,Being Purchased,2,3,3500,medium
Weekday,vehicle driver,30,10.82756,30.0,560.647605258,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,55->59,Female,Full Licence,0,1,No Study,Casual Work,3000,No,high,4,Separate House,Fully Owned,2,3,300,low
Weekday,vehicle driver,40,21.08821,40.0,549.368789312,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,4,Separate House,Fully Owned,2,3,300,low
Weekday,vehicle driver,30,21.08821,30.0,405.971697673,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,20->24,Male,Full Licence,0,1,Part-time TAFE/Uni,Part-time TAFE/Uni,300,No,low,4,Separate House,Fully Owned,2,3,300,low
Weekday,vehicle driver,43,15.07991,46.0,549.597118305,melb - middle,greater melbourne,3.0,1,1 stop,10-20,1,50->54,Female,Full Licence,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,1500,No,medium,2,Separate House,Fully Owned,2,3,5000,high
Weekday,vehicle driver,24,14.34665,29.0,337.42305379,melb - middle,greater melbourne,5.0,1,1 stop,10-20,1,50->54,Male,Full Licence,1,1,No Study,Full-time Work,3000,Yes,high,2,Separate House,Fully Owned,2,3,5000,high
Weekday,vehicle driver,30,8.86061,30.0,470.499644528,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,1,1,No Study,Full-time Work,1000,No,medium,2,Separate House,Fully Owned,Missing/Refused,4,2500,medium
Weekday,vehicle driver,40,27.85768,40.0,657.535182301,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,1,1,No Study,Full-time Work,1500,No,medium,2,Separate House,Fully Owned,Missing/Refused,4,2500,medium
Weekday,vehicle driver,30,37.76451,30.0,7093.417661865,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,1,0,No Study,Other,800,Not in Work Force,medium,6,Separate House,Being Purchased,6,4,4000,high
Weekday,vehicle driver,24,22.94538,24.0,1937.63906947,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,65->69,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Purchased,0,2,1500,low
Weekday,vehicle driver,45,29.15524,45.0,574.972817733,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,5,Separate House,Being Rented,5,2,4500,high
Weekday,vehicle driver,23,17.864330000000002,26.0,595.40161069,melb - outer,greater melbourne,3.0,1,1 stop,10-20,1,40->44,Female,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,5,Separate House,Being Rented,5,2,4500,high
Weekday,vehicle driver,60,32.55912,60.0,537.973844755,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,40->44,Male,Full Licence,1,1,No Study,Full-time Work,3000,No,high,4,Separate House,Being Purchased,4,2,4000,high
Weekday,vehicle driver,27,19.68201,31.0,566.740142748,melb - outer,greater melbourne,4.0,1,1 stop,10-20,1,50->54,Female,Full Licence,1,1,Part-time TAFE/Uni,Full-time Work,1000,Yes,medium,2,Separate House,Being Purchased,0,2,3500,medium
Weekday,vehicle driver,21,19.67347,21.0,475.007927553,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,4,Separate House,Being Purchased,Missing/Refused,2,4000,high
Weekday,walking,10,2.60779,10.0,655.085297794,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,30,30.01498,30.0,940.979268364,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,41,20.87633,45.0,426.223027494,melb - outer,greater melbourne,4.0,2,2 stops,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,2,Separate House,Being Purchased,2,2,6000,high
Weekday,vehicle driver,19,16.80323,19.0,348.640688599,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Fully Owned,0,1,4000,high
Weekday,vehicle driver,30,27.92202,30.0,335.810658816,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,25->29,Female,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,2,Separate House,Fully Owned,0,2,5000,high
Weekday,train,115,38.16402000000001,120.0,244.511865817,melb - outer,greater melbourne,5.0,2,2 stops,20-40,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Separate House,Being Purchased,6,2,3000,medium
Weekday,vehicle driver,9,3.49231,19.0,285.786679691,melb - outer,greater melbourne,10.0,1,1 stop,0-10,1,40->44,Female,Full Licence,0,1,No Study,Part-time Work,1,No,low,4,Separate House,Being Purchased,6,2,3000,medium
Weekday,vehicle driver,35,18.08638,35.0,380.773896795,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,train,54,37.57863,67.0,445.050416323,melb - outer,greater melbourne,13.0,2,2 stops,20-40,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,30,17.67964,30.0,475.164405908,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,0,2,2500,medium
Weekday,vehicle driver,30,17.67964,30.0,475.164405908,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,0,2,2500,medium
Weekday,vehicle driver,48,29.66309,49.0,344.773087932,melb - outer,greater melbourne,1.0,1,1 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Casual Work,800,No,medium,4,Separate House,Being Rented,2,2,3000,medium
Weekday,vehicle driver,57,30.18611,67.0,402.972492634,melb - outer,greater melbourne,10.0,1,1 stop,20-40,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,4,Separate House,Being Rented,2,2,3000,medium
Weekday,vehicle driver,14,3.76021,30.0,477.798323299,melb - middle,greater melbourne,16.0,1,1 stop,0-10,1,65->69,Female,Full Licence,0,1,No Study,Part-time Work,1500,No,medium,1,Separate House,Being Purchased,2,0,1500,low
Weekday,vehicle driver,18,10.26732,23.0,642.433872922,melb - middle,greater melbourne,5.0,1,1 stop,10-20,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Rented,2,2,3000,medium
Weekday,vehicle driver,22,9.38124,30.0,1370.504548624,melb - middle,greater melbourne,8.0,2,2 stops,0-10,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Separate House,Fully Owned,2,2,4000,high
Weekday,vehicle driver,36,27.7341,36.0,733.961390375,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,50->54,Female,Full Licence,0,1,No Study,Part-time Work,2000,No,high,2,Separate House,Fully Owned,2,2,4000,high
Weekday,vehicle driver,30,14.13468,30.0,387.462292307,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,50->54,Female,Full Licence,0,1,No Study,Full-time Work,0,Missing/Refused,low,5,Separate House,Being Purchased,5,2,1750,medium
Weekend,vehicle driver,7,3.13504,7.0,1084.93797813,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Casual Work,2000,No,high,2,Separate House,Being Purchased,2,5,5000,high
Weekday,vehicle driver,15,7.18421,15.0,797.76859426,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Separate House,Being Purchased,2,2,2500,medium
Weekday,vehicle driver,20,9.76716,20.0,1162.633680732,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Purchased,2,2,2500,medium
Weekday,vehicle driver,34,28.85425,36.0,543.194200975,melb - outer,greater melbourne,2.0,1,1 stop,20-40,1,30->34,Female,Green Probationary Licence,0,1,No Study,Part-time Work,2000,No,high,3,Separate House,Being Rented,0,1,2500,medium
Weekday,vehicle driver,30,33.71283,30.0,607.596054523,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,20->24,Female,Green Probationary Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Rented,0,2,1250,low
Weekday,vehicle passenger,30,33.7129,30.0,1381.04716972,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,15->19,Female,Red Probationary Licence,0,1,No Study,Full-time Work,0,No,low,2,Separate House,Being Rented,0,2,1250,low
Weekday,vehicle driver,40,31.51369,40.0,495.971228326,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,Missing/Refused,2,6000,high
Weekday,vehicle driver,38,36.21897,38.0,372.062338848,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,2,Separate House,Being Purchased,Missing/Refused,2,6000,high
Weekday,vehicle driver,40,49.42808,40.0,1245.764352313,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,3000,Missing/Refused,high,2,Separate House,Fully Owned,0,2,3500,medium
Weekday,vehicle driver,40,51.8356,40.0,1973.33276529,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,5,Separate House,Being Purchased,5,2,4000,high
Weekday,vehicle driver,25,27.28062,25.0,555.366386938,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,300,No,low,1,"Unit, Flat or Apartment",Being Rented,0,0,300,low
Weekend,vehicle driver,10,2.11296,10.0,1557.603243375,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,50->54,Female,Full Licence,0,1,No Study,Part-time Work,800,No,medium,2,"Unit, Flat or Apartment",Being Rented,0,1,800,low
Weekday,vehicle driver,36,22.49765,36.0,579.134911386,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Terrace or Townhouse,Being Purchased,Missing/Refused,3,3000,medium
Weekday,train,82,29.72155,85.0,436.41932222,melb - outer,greater melbourne,3.0,2,2 stops,20-40,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,2,Terrace or Townhouse,Being Purchased,Missing/Refused,3,3000,medium
Weekday,vehicle driver,36,18.44961,36.0,631.903037873,melb - outer,greater melbourne,0.0,1,1 stop,10-20,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,4,Separate House,Being Purchased,0,2,3000,medium
Weekday,vehicle driver,18,8.72655,21.0,592.733387972,melb - outer,greater melbourne,3.0,1,1 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Casual Work,1000,No,medium,4,Separate House,Being Purchased,4,2,3000,medium
Weekday,vehicle driver,19,10.77962,19.0,454.427675821,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1750,No,high,4,Separate House,Being Purchased,4,2,3000,medium
Weekday,vehicle driver,25,11.95244,40.0,369.677234323,melb - outer,greater melbourne,15.0,2,2 stops,10-20,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Separate House,Being Purchased,2,1,1500,low
Weekday,train,73,29.04395,120.0,440.492139466,melb - outer,greater melbourne,47.0,3,3+ stops,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,1,Terrace or Townhouse,Being Purchased,0,2,2500,medium
Weekday,vehicle driver,20,7.001569999999999,20.0,927.229848103,melb - outer,greater melbourne,0.0,1,1 stop,0-10,1,40->44,Female,Full Licence,0,1,No Study,Part-time Work,1750,No,high,3,Separate House,Being Purchased,3,2,5000,high
Weekday,train,88,35.55777,95.0,721.120239701,melb - outer,greater melbourne,7.0,4,3+ stops,20-40,1,60->64,Male,Full Licence,0,1,No Study,Full-time Work,1750,Yes,high,2,Separate House,Being Purchased,1,1,1750,medium
Weekday,vehicle driver,20,10.64358,20.0,731.743843239,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,300,No,low,4,Separate House,Being Purchased,0,2,1750,medium
Weekday,vehicle driver,3,1.78849,3.0,324.537413669,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,4,Separate House,Being Purchased,0,2,1750,medium
Weekday,vehicle driver,37,23.61544,37.0,418.291640808,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,3,Separate House,Being Rented,0,1,3500,medium
Weekday,vehicle driver,16,9.18016,16.0,607.965794015,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,25->29,Male,Full Licence,0,1,No Study,Casual Work,800,No,medium,4,"Unit, Flat or Apartment",Being Rented,1,3,2500,medium
Weekend,vehicle driver,30,14.46534,30.0,1197.700106346,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,650,No,medium,6,Separate House,Fully Owned,2,2,1250,low
